1636946100000,65759.99000000,65760.00000000,65600.00000000,65656.28000000,216.44879000,1636946999999,14210162.34166130,7917,90.47424000,5939328.76094870,0
1636947000000,65656.28000000,65995.00000000,65647.02000000,65824.94000000,346.62551000,1636947899999,22803877.80682470,9690,203.95013000,13419702.53891660,0
1636947900000,65824.93000000,65847.54000000,65640.00000000,65712.65000000,195.51828000,1636948799999,12850281.48587170,7296,101.37442000,6662294.05927280,0
1636948800000,65712.66000000,65849.39000000,65712.65000000,65809.46000000,262.77966000,1636949699999,17292370.00914760,12046,105.63596000,6951562.87436580,0
1636949700000,65809.45000000,65868.06000000,65699.41000000,65785.93000000,469.35497000,1636950599999,30866329.04676050,12403,285.17149000,18749158.82841110,0
1636950600000,65785.93000000,65807.70000000,65727.74000000,65753.25000000,101.21880000,1636951499999,6656116.02277540,10280,61.12175000,4019227.72498410,0
1636951500000,65753.24000000,66000.00000000,65698.01000000,65766.41000000,265.70876000,1636952399999,17488527.38082720,11750,164.57704000,10835657.26217630,0
1636952400000,65766.41000000,65838.04000000,65750.20000000,65801.84000000,120.78995000,1636953299999,7945909.93049790,9878,58.52738000,3849931.62439310,0
1636953300000,65801.83000000,65913.86000000,65790.57000000,65799.01000000,166.78643000,1636954199999,10981370.72791210,10973,94.55306000,6225243.33950810,0
1636954200000,65799.02000000,65865.89000000,65749.02000000,65752.43000000,244.05944000,1636955099999,16057636.73333680,11156,161.92804000,10654182.89852020,0
1636955100000,65752.42000000,65796.18000000,65666.42000000,65696.49000000,178.35401000,1636955999999,11723476.71469300,11422,87.44454000,5747529.82235860,0
1636956000000,65696.50000000,65735.65000000,65610.00000000,65731.99000000,224.05923000,1636956899999,14713902.84927770,8024,117.79145000,7735732.49027510,0
1636956900000,65731.99000000,65812.99000000,65703.93000000,65809.12000000,110.65698000,1636957799999,7276219.54830500,5932,52.49125000,3451636.45159280,0
1636957800000,65809.13000000,65834.00000000,65750.01000000,65764.26000000,149.57055000,1636958699999,9840460.15570750,6749,57.85055000,3806094.50931920,0
1636958700000,65764.26000000,65787.74000000,65642.05000000,65666.01000000,198.23917000,1636959599999,13021614.07281040,8129,100.82104000,6622604.57571230,0
1636959600000,65666.00000000,65738.04000000,65596.50000000,65734.62000000,208.89633000,1636960499999,13714259.60016980,11035,96.37260000,6327232.40448710,0
1636960500000,65734.62000000,65734.62000000,65609.30000000,65625.95000000,157.19390000,1636961399999,10322756.86500190,9646,67.21290000,4414128.43603180,0
1636961400000,65625.95000000,65665.38000000,65475.01000000,65515.99000000,274.27313000,1636962299999,17988748.90847160,12244,112.27546000,7363928.61003770,0
1636962300000,65516.00000000,65619.80000000,65512.29000000,65579.71000000,174.54102000,1636963199999,11443798.59896690,9583,86.83977000,5693518.34941800,0
1636963200000,65579.71000000,65675.00000000,65400.00000000,65454.33000000,384.65799000,1636964099999,25206082.37591550,13553,185.46284000,12151500.86734220,0
1636964100000,65454.32000000,65454.33000000,65244.47000000,65349.76000000,482.50555000,1636964999999,31523220.21895780,17091,219.80410000,14359510.00074330,0
1636965000000,65349.76000000,65550.55000000,65316.16000000,65539.93000000,404.49553000,1636965899999,26471796.26927080,11887,242.64802000,15878734.22026010,0
1636965900000,65539.94000000,65835.00000000,65512.31000000,65735.32000000,348.43196000,1636966799999,22898787.97846390,12997,196.94807000,12943000.14507700,0
1636966800000,65735.33000000,66336.81000000,65663.47000000,66296.02000000,712.60503000,1636967699999,47054440.24893800,25178,417.89161000,27600391.14285260,0
1636967700000,66296.02000000,66401.82000000,65982.40000000,66091.81000000,565.94817000,1636968599999,37434889.63784450,22490,256.97901000,16994708.20580670,0
1636968600000,66091.81000000,66120.00000000,65799.92000000,65831.73000000,329.39203000,1636969499999,21720305.57338450,11362,149.10402000,9832984.78846150,0
1636969500000,65831.73000000,66041.19000000,65830.00000000,65975.13000000,276.07611000,1636970399999,18208947.44319230,8972,145.66864000,9607591.10703730,0
1636970400000,65975.13000000,66008.24000000,65801.00000000,65878.38000000,248.78927000,1636971299999,16389575.61246380,8624,100.39875000,6613297.91318860,0
1636971300000,65878.39000000,65950.00000000,65726.92000000,65741.85000000,239.80964000,1636972199999,15798656.47767910,8643,96.08348000,6329399.99641570,0
1636972200000,65741.86000000,65910.00000000,65736.78000000,65874.98000000,153.44295000,1636973099999,10104061.82517540,8061,82.57153000,5437537.62466490,0
1636973100000,65870.13000000,66045.00000000,65772.36000000,65921.36000000,246.21999000,1636973999999,16230048.34966750,9469,146.71300000,9670204.25064150,0
1636974000000,65920.00000000,65948.83000000,65839.34000000,65858.26000000,162.52975000,1636974899999,10707203.06026760,8457,75.28992000,4960082.95746630,0
1636974900000,65858.27000000,65877.00000000,65722.40000000,65756.40000000,214.08001000,1636975799999,14086472.46657440,8012,82.22630000,5410413.20043360,0
1636975800000,65756.40000000,65831.23000000,65624.15000000,65776.92000000,278.42567000,1636976699999,18306631.30234720,10520,141.42627000,9299836.78677930,0
1636976700000,65776.91000000,65776.92000000,65657.64000000,65733.06000000,280.54647000,1636977599999,18435841.71688840,8492,128.32654000,8432913.05095920,0
1636977600000,65734.45000000,65836.18000000,65638.99000000,65698.90000000,331.09796000,1636978499999,21755867.50677450,14319,156.04120000,10253780.28611190,0
1636978500000,65698.90000000,65809.52000000,65537.99000000,65745.76000000,351.85932000,1636979399999,23102654.83536460,14145,160.92620000,10566880.06693560,0
1636979400000,65745.76000000,65946.63000000,65726.59000000,65836.91000000,260.45150000,1636980299999,17142186.26066290,13328,131.08654000,8628158.13264910,0
1636980300000,65836.91000000,65870.14000000,65649.28000000,65663.19000000,581.77598000,1636981199999,38244487.37014080,14129,372.27239000,24468352.01736370,0
1636981200000,65663.19000000,65760.00000000,65634.30000000,65742.40000000,1003.94166000,1636982099999,65958949.26008180,16846,759.09678000,49870560.96615150,0
1636982100000,65742.39000000,65749.00000000,65512.01000000,65518.50000000,406.61538000,1636982999999,26678851.69484550,11643,181.95649000,11936910.39879410,0
1636983000000,65518.49000000,65570.88000000,65350.56000000,65454.98000000,425.40100000,1636983899999,27844654.71409260,15520,222.83745000,14586012.98111540,0
1636983900000,65454.98000000,65500.00000000,65349.00000000,65489.09000000,262.33161000,1636984799999,17168477.32169470,9934,140.91833000,9221908.20314600,0
1636984800000,65489.09000000,65493.20000000,65150.00000000,65300.00000000,476.94856000,1636985699999,31162937.13974490,19048,238.42458000,15577499.61529060,0
1636985700000,65299.99000000,65353.69000000,64936.32000000,65128.52000000,648.12489000,1636986599999,42189887.22415260,21962,269.03933000,17517358.65241870,0
1636986600000,65128.52000000,65267.30000000,65048.17000000,65162.05000000,352.59350000,1636987499999,22975844.19248200,11710,180.70343000,11775055.72839520,0
1636987500000,65162.05000000,65162.05000000,64770.00000000,64851.00000000,597.16711000,1636988399999,38770535.42179550,21203,249.39722000,16190448.84451880,0
1636988400000,64851.00000000,64899.40000000,64400.00000000,64673.01000000,2195.46420000,1636989299999,141914532.59834580,46919,1038.70978000,67140383.18550220,0
1636989300000,64673.01000000,64783.76000000,64535.89000000,64598.98000000,373.18808000,1636990199999,24127297.64988620,17485,194.70468000,12587896.79361990,0
1636990200000,64598.98000000,64675.00000000,64320.01000000,64332.68000000,538.66092000,1636991099999,34738286.54290630,20046,259.33381000,16724972.29234600,0
1636991100000,64332.67000000,64600.78000000,63993.17000000,64288.16000000,875.98127000,1636991999999,56332020.86624210,32083,385.41618000,24802104.44337980,0
1636992000000,64288.16000000,64444.18000000,64047.93000000,64122.18000000,736.18425000,1636992899999,47291086.17768240,24208,443.50909000,28486678.82571720,0
1636992900000,64122.18000000,64300.00000000,63900.00000000,64121.99000000,752.53856000,1636993799999,48239702.53626590,26317,332.47112000,21318278.46913690,0
1636993800000,64112.57000000,64426.54000000,64000.00000000,64143.07000000,508.03227000,1636994699999,32646947.39788220,20971,253.58263000,16296495.07741030,0
1636994700000,64143.07000000,64279.48000000,63950.60000000,64275.70000000,426.62617000,1636995599999,27341855.88434550,19867,197.43251000,12654408.25162680,0
1636995600000,64273.15000000,64385.93000000,64104.03000000,64372.41000000,315.91022000,1636996499999,20295410.94279970,12218,141.97693000,9122180.82316420,0
1636996500000,64372.45000000,64444.61000000,64181.70000000,64269.44000000,408.76345000,1636997399999,26276765.52270250,11320,236.59587000,15208583.45781740,0
1636997400000,64269.43000000,64368.30000000,64216.36000000,64325.66000000,220.95556000,1636998299999,14209626.23917340,8836,101.19497000,6507366.75533190,0
1636998300000,64325.66000000,64330.01000000,64006.34000000,64036.99000000,605.09374000,1636999199999,38814699.65176850,12833,204.51516000,13118646.85370110,0
1636999200000,64037.00000000,64182.25000000,63934.88000000,63967.23000000,447.38523000,1637000099999,28649652.69049120,13877,196.78307000,12602079.70429490,0
1637000100000,63967.23000000,64080.78000000,63830.00000000,63994.32000000,402.31085000,1637000999999,25728065.66739740,13899,201.71638000,12900782.37564860,0
1637001000000,63999.97000000,64037.27000000,63796.49000000,63797.11000000,306.96829000,1637001899999,19617000.80670510,10837,121.21127000,7746675.14312330,0
1637001900000,63796.54000000,63887.62000000,63624.54000000,63812.79000000,461.68976000,1637002799999,29432059.73817440,18551,205.57284000,13104771.68117890,0
1637002800000,63812.79000000,63941.85000000,63650.54000000,63936.10000000,355.11524000,1637003699999,22650237.47183330,12810,184.26255000,11752310.31835670,0
1637003700000,63936.09000000,64078.59000000,63818.64000000,64026.17000000,282.15336000,1637004599999,18044924.47857860,12090,158.77784000,10155724.70597360,0
1637004600000,64028.28000000,64280.79000000,63987.91000000,64240.66000000,353.28834000,1637005499999,22657112.55015250,11834,221.78243000,14223165.31941090,0
1637005500000,64237.49000000,64320.33000000,64120.34000000,64265.90000000,399.23319000,1637006399999,25638831.27245380,12560,217.66965000,13978953.66349580,0
1637006400000,64265.91000000,64265.91000000,63910.03000000,64077.82000000,307.61235000,1637007299999,19702388.69361480,12550,147.45951000,9444634.43113700,0
1637007300000,64077.82000000,64077.82000000,63798.74000000,63813.12000000,252.00991000,1637008199999,16104891.53467770,9197,107.38035000,6862764.99397110,0
1637008200000,63813.12000000,63950.00000000,63766.89000000,63818.72000000,237.88646000,1637009099999,15190259.35787140,9876,117.67511000,7514011.16143810,0
1637009100000,63818.71000000,64211.81000000,63793.01000000,63903.43000000,476.74957000,1637009999999,30512768.64963630,12674,299.23713000,19155372.28805490,0
1637010000000,63903.43000000,63934.08000000,63400.00000000,63830.07000000,730.99922000,1637010899999,46529221.01091340,27542,279.60864000,17802955.19191700,0
1637010900000,63830.06000000,64012.29000000,63721.56000000,63798.75000000,242.67718000,1637011799999,15505331.52433350,9443,126.51925000,8083410.80783560,0
1637011800000,63798.75000000,63987.49000000,63759.28000000,63892.04000000,258.90022000,1637012699999,16535761.32506240,9035,123.90866000,7913766.95765750,0
1637012700000,63892.04000000,64000.00000000,63846.90000000,63878.30000000,271.54516000,1637013599999,17356096.01195530,9129,114.77560000,7337063.86527990,0
1637013600000,63880.41000000,63890.89000000,63603.53000000,63606.36000000,282.97037000,1637014499999,18039141.45280680,10503,132.19295000,8427025.20513180,0
1637014500000,63604.01000000,63645.30000000,63411.38000000,63601.08000000,384.70452000,1637015399999,24447335.83838340,14719,195.28747000,12411085.90231650,0
1637015400000,63601.08000000,63778.04000000,63597.44000000,63756.84000000,169.50928000,1637016299999,10798822.76256000,8720,89.43669000,5697283.16530560,0
1637016300000,63756.83000000,64025.48000000,63756.83000000,63989.25000000,296.59427000,1637017199999,18951821.75117750,9971,145.43043000,9293260.46373850,0
1637017200000,63989.24000000,63989.24000000,63815.50000000,63874.14000000,183.93678000,1637018099999,11752495.66143410,7571,84.07243000,5371874.62735280,0
1637018100000,63874.13000000,63998.69000000,63640.00000000,63665.00000000,174.02459000,1637018999999,11106192.55050390,7485,85.64862000,5466084.71580110,0
1637019000000,63664.99000000,63828.67000000,63556.00000000,63828.67000000,264.85263000,1637019899999,16865626.69485130,8299,138.96332000,8849639.42860220,0
1637019900000,63828.67000000,63846.79000000,63500.00000000,63606.74000000,270.40840000,1637020799999,17226215.15835450,9404,119.69030000,7626152.54205420,0
1637020800000,63606.73000000,63617.31000000,62511.48000000,62792.95000000,2245.67980000,1637021699999,141509812.91759090,67475,862.81486000,54349358.82329350,0
1637021700000,62792.95000000,62968.56000000,62550.49000000,62611.82000000,831.82455000,1637022599999,52201627.71642850,31123,364.01467000,22847474.23708350,0
1637022600000,62611.83000000,62905.46000000,62510.06000000,62790.77000000,721.66845000,1637023499999,45259797.77896990,21860,302.20847000,18953833.22365510,0
1637023500000,62790.77000000,62979.42000000,62462.91000000,62540.03000000,965.97820000,1637024399999,60558370.23079390,27500,417.81938000,26198968.21388500,0
1637024400000,62540.02000000,62636.16000000,60980.00000000,62029.58000000,4922.95383000,1637025299999,303943324.75859320,133960,1912.60450000,118145596.36901130,0
1637025300000,62029.59000000,62170.00000000,61637.65000000,61905.00000000,1311.46286000,1637026199999,81193611.63591550,37269,558.10673000,34552944.11796170,0
1637026200000,61905.00000000,62155.29000000,61600.00000000,62150.00000000,1013.67063000,1637027099999,62654956.25163270,25545,626.60802000,38728035.80334970,0
1637027100000,62146.88000000,62304.61000000,62014.91000000,62110.10000000,517.92650000,1637027999999,32189268.77927210,18448,251.05225000,15603858.56365650,0
1637028000000,62110.09000000,62199.00000000,61826.71000000,62172.01000000,563.29587000,1637028899999,34936553.78289040,17815,243.31966000,15091483.08989620,0
1637028900000,62172.02000000,62206.80000000,62029.50000000,62041.33000000,455.41436000,1637029799999,28295997.33742090,14389,199.70975000,12408613.64735620,0
1637029800000,62041.34000000,62047.84000000,61750.00000000,61832.43000000,482.88053000,1637030699999,29891297.31124120,15119,224.75725000,13910086.09310860,0
1637030700000,61832.44000000,61967.95000000,61500.00000000,61620.62000000,562.82047000,1637031599999,34724506.14572000,18841,263.50133000,16257279.08310990,0
1637031600000,61620.62000000,61806.18000000,61358.59000000,61786.47000000,1229.63518000,1637032499999,75636722.35890010,27117,812.00264000,49932031.07621770,0
1637032500000,61786.47000000,61806.95000000,60501.00000000,60882.33000000,1529.43210000,1637033399999,93435325.77682730,43542,579.60517000,35432414.48749750,0
1637033400000,60882.33000000,61295.88000000,60440.00000000,60655.60000000,1457.73869000,1637034299999,88628994.51324770,44160,633.92930000,38559826.17665950,0
1637034300000,60655.60000000,61216.11000000,60422.20000000,60907.41000000,1269.58090000,1637035199999,77277564.57249120,32515,655.17451000,39883291.90769110,0
1637035200000,60907.40000000,61117.10000000,60415.00000000,60500.58000000,1187.50630000,1637036099999,72077532.34813020,31086,502.60162000,30516161.49963800,0
1637036100000,60500.57000000,61267.40000000,60322.20000000,61106.09000000,1335.13003000,1637036999999,81132293.06338270,35774,674.07034000,40992113.56880670,0
1637037000000,61109.44000000,61600.00000000,61017.04000000,61355.06000000,969.63451000,1637037899999,59455976.67591900,26919,507.31591000,31115516.57015900,0
1637037900000,61355.05000000,61547.46000000,61170.00000000,61211.43000000,588.75240000,1637038799999,36100337.52636500,17025,249.53947000,15302693.87287290,0
1637038800000,61205.75000000,61333.53000000,61001.00000000,61034.89000000,457.65037000,1637039699999,27987335.46128720,15363,224.72478000,13744371.80043260,0
1637039700000,61036.11000000,61415.72000000,61029.89000000,61332.63000000,474.96337000,1637040599999,29081360.73628080,13451,244.68902000,14984955.83593470,0
1637040600000,61332.62000000,61523.55000000,60742.92000000,61293.65000000,1982.97033000,1637041499999,120985652.17674430,31858,1327.23650000,80932299.03987840,0
1637041500000,61293.65000000,61293.65000000,60750.60000000,60927.51000000,621.71019000,1637042399999,37910615.98251010,18068,203.80628000,12430623.55338520,0
1637042400000,60927.50000000,60997.76000000,60668.00000000,60977.00000000,600.49413000,1637043299999,36541358.42196070,20808,280.67311000,17081686.70216500,0
1637043300000,60977.00000000,60997.98000000,60315.33000000,60367.08000000,912.34594000,1637044199999,55310254.92351110,25792,352.01192000,21343708.42502870,0
1637044200000,60367.08000000,60825.83000000,60293.06000000,60627.80000000,771.76738000,1637045099999,46746789.18217950,22184,406.88929000,24647740.29856610,0
1637045100000,60627.79000000,60913.25000000,60627.38000000,60830.44000000,654.38939000,1637045999999,39792077.50566490,16667,379.43099000,23071466.85463170,0
1637046000000,60830.43000000,61054.40000000,60751.40000000,60796.58000000,601.65443000,1637046899999,36651404.40108400,17313,321.12007000,19561481.29182210,0
1637046900000,60796.58000000,60912.45000000,60636.23000000,60761.79000000,391.88537000,1637047799999,23810457.89358300,12965,198.51858000,12061751.67055950,0
1637047800000,60761.78000000,60950.00000000,60420.00000000,60557.58000000,639.72251000,1637048699999,38756172.04962210,17863,290.26155000,17585243.48051810,0
1637048700000,60557.57000000,60815.81000000,60414.08000000,60805.27000000,629.07377000,1637049599999,38121942.23848200,16147,260.53946000,15792218.91966750,0
1637049600000,60804.07000000,60949.99000000,60573.51000000,60757.25000000,625.98240000,1637050499999,38058262.14593350,20513,307.94677000,18723645.73887320,0
1637050500000,60757.25000000,60928.09000000,60629.86000000,60743.53000000,563.93712000,1637051399999,34264819.74369970,16146,297.97368000,18101776.41671650,0
1637051400000,60738.41000000,60997.79000000,60716.26000000,60983.01000000,424.83603000,1637052299999,25861108.93419610,14212,246.66190000,15015647.44853810,0
1637052300000,60983.01000000,61062.76000000,60810.01000000,61000.63000000,477.54988000,1637053199999,29120379.01056370,14258,237.64259000,14490676.17276380,0
1637053200000,61000.63000000,61470.41000000,60673.14000000,60781.18000000,1187.81688000,1637054099999,72326668.76156110,27560,648.78226000,39508104.53338600,0
1637054100000,60778.14000000,60778.14000000,60449.92000000,60567.61000000,614.72340000,1637054999999,37232008.71552590,18919,256.69311000,15545773.36326180,0
1637055000000,60567.61000000,60572.99000000,60214.00000000,60420.11000000,1064.74678000,1637055899999,64288602.04966820,26411,437.88039000,26443271.91415300,0
1637055900000,60420.11000000,60650.00000000,60200.00000000,60200.00000000,1534.99450000,1637056799999,92612187.62281040,28613,455.56705000,27512549.90577830,0
1637056800000,60200.00000000,60269.71000000,58574.07000000,58610.01000000,5669.15982000,1637057699999,337256418.58342658,160261,2219.04424000,131975876.79151760,0
1637057700000,58601.01000000,59374.55000000,58601.01000000,59259.84000000,2525.90901000,1637058599999,149283420.91182740,75084,1185.38386000,70056888.37873050,0
1637058600000,59259.83000000,59938.19000000,59100.00000000,59926.68000000,1631.51580000,1637059499999,97188261.38885790,48437,836.39831000,49836152.22875570,0
1637059500000,59926.67000000,60288.19000000,59669.61000000,60160.00000000,1314.61216000,1637060399999,78744831.00521460,36357,705.01373000,42240255.66172390,0
1637060400000,60160.00000000,60517.20000000,60011.00000000,60338.15000000,1493.31660000,1637061299999,90047887.69063220,39848,853.21305000,51446895.93789160,0
1637061300000,60338.15000000,60495.66000000,60168.00000000,60483.07000000,562.02913000,1637062199999,33880299.52650200,19419,284.13978000,17129941.93626360,0
1637062200000,60483.08000000,60642.23000000,60272.34000000,60375.05000000,704.17852000,1637063099999,42595770.20498720,23672,342.02387000,20691731.41513130,0
1637063100000,60375.06000000,60656.95000000,60355.18000000,60574.49000000,588.89354000,1637063999999,35631389.43100480,18888,288.99315000,17486621.88778430,0
1637064000000,60576.76000000,60846.40000000,60315.60000000,60760.00000000,1025.01686000,1637064899999,62073713.20354420,34069,545.16920000,33017382.29670200,0
1637064900000,60760.01000000,60883.05000000,60614.53000000,60616.30000000,604.39589000,1637065799999,36721633.99864380,22444,297.59314000,18082629.87427540,0
1637065800000,60616.30000000,60707.66000000,60425.87000000,60514.18000000,503.64649000,1637066699999,30502129.94343580,18379,237.61301000,14390489.70211020,0
1637066700000,60514.17000000,60537.11000000,60020.00000000,60038.95000000,788.44925000,1637067599999,47511140.07101420,25266,361.94314000,21809379.83394040,0
1637067600000,60038.94000000,60380.64000000,60031.95000000,60240.01000000,538.65502000,1637068499999,32442292.92542500,19775,301.41961000,18154431.08601160,0
1637068500000,60240.00000000,60580.19000000,60231.03000000,60434.02000000,456.71438000,1637069399999,27603328.51403610,16640,229.39373000,13865269.88995140,0
1637069400000,60434.02000000,60739.16000000,60280.01000000,60692.00000000,491.54141000,1637070299999,29746180.23658450,18315,256.67359000,15534946.32415830,0
1637070300000,60690.67000000,60776.04000000,60466.21000000,60534.45000000,507.43702000,1637071199999,30753232.17158390,18732,256.53706000,15548674.72803490,0
1637071200000,60534.44000000,60949.71000000,60452.09000000,60696.58000000,881.59659000,1637072099999,53529118.57874400,26763,431.25922000,26180407.91709270,0
1637072100000,60696.57000000,60841.67000000,60606.00000000,60721.23000000,566.43875000,1637072999999,34406467.06637780,20479,257.83929000,15660675.09717040,0
1637073000000,60721.24000000,61168.40000000,60611.42000000,61163.89000000,817.48863000,1637073899999,49798573.94250070,26610,433.55273000,26404412.82086090,0
1637073900000,61163.89000000,61427.00000000,60883.51000000,60903.26000000,932.06529000,1637074799999,57005324.97845480,30290,489.85051000,29969535.97286730,0
1637074800000,60902.33000000,61087.29000000,60762.98000000,60925.31000000,567.50595000,1637075699999,34584119.44180270,20472,279.19474000,17015263.77199650,0
1637075700000,60925.32000000,61004.34000000,60794.44000000,60855.17000000,328.66607000,1637076599999,20007208.80484570,13665,163.13374000,9930781.87572560,0
1637076600000,60855.17000000,60964.61000000,60704.30000000,60780.00000000,374.75740000,1637077499999,22795388.15574020,15080,149.89285000,9118231.91293370,0
1637077500000,60780.01000000,60836.72000000,60568.95000000,60669.14000000,386.67102000,1637078399999,23470249.08814000,14880,182.00755000,11046652.04163840,0
1637078400000,60669.15000000,60855.42000000,60528.00000000,60729.75000000,641.23539000,1637079299999,38918093.38629410,18847,313.23596000,19010000.32094920,0
1637079300000,60729.74000000,60923.18000000,60519.84000000,60548.11000000,374.11180000,1637080199999,22694407.99139640,14325,185.05574000,11224871.25671710,0
1637080200000,60548.11000000,60632.65000000,60350.01000000,60534.94000000,373.47608000,1637081099999,22607769.44437710,14066,150.37116000,9103219.15066730,0
1637081100000,60534.95000000,60714.20000000,60524.37000000,60647.89000000,353.79618000,1637081999999,21449386.68016470,12206,180.72017000,10955760.60685430,0
1637082000000,60647.89000000,60784.30000000,60647.89000000,60730.76000000,278.04091000,1637082899999,16884941.08218610,11425,143.13735000,8691990.55456280,0
1637082900000,60730.75000000,60762.91000000,60536.60000000,60577.73000000,257.48555000,1637083799999,15611444.51944750,10518,110.48876000,6698953.61201900,0
1637083800000,60572.46000000,60586.18000000,60160.01000000,60469.68000000,585.97286000,1637084699999,35357444.45386810,18872,214.59305000,12951184.99849630,0
1637084700000,60469.68000000,60616.19000000,60401.00000000,60460.00000000,299.77512000,1637085599999,18134400.65623540,11193,145.56485000,8805020.70622280,0
1637085600000,60460.00000000,60637.00000000,60460.00000000,60565.75000000,234.17718000,1637086499999,14181282.87520810,11822,117.46078000,7113104.24850990,0
1637086500000,60565.75000000,60625.00000000,60343.22000000,60366.59000000,265.01713000,1637087399999,16026731.22158620,12427,116.61103000,7052543.87438360,0
1637087400000,60371.62000000,60489.38000000,60107.00000000,60239.34000000,429.07069000,1637088299999,25858327.12887570,17668,201.07662000,12117596.01529990,0
1637088300000,60239.33000000,60279.00000000,59810.00000000,59900.01000000,614.23559000,1637089199999,36906655.24576770,21039,240.52098000,14456253.22671930,0
1637089200000,59900.01000000,60462.09000000,59810.23000000,60292.87000000,593.75239000,1637090099999,35738688.71306480,20555,329.80414000,19847091.81337440,0
1637090100000,60292.87000000,60403.00000000,60119.62000000,60402.99000000,278.46324000,1637090999999,16793510.55972730,11401,135.79269000,8190028.55149160,0
1637091000000,60403.00000000,60612.19000000,60001.00000000,60066.72000000,419.95999000,1637091899999,25309139.97552050,15099,203.05704000,12240633.67493540,0
1637091900000,60066.71000000,60249.59000000,59728.27000000,60204.47000000,564.83980000,1637092799999,33846847.26469070,20106,257.55977000,15433787.30327670,0
1637092800000,60204.47000000,60204.47000000,59842.68000000,59903.57000000,351.89334000,1637093699999,21113339.41387690,13671,155.87322000,9352844.58207640,0
1637093700000,59903.56000000,60292.69000000,59578.56000000,59663.36000000,766.53186000,1637094599999,45811771.26977600,24946,384.79857000,23008725.05109810,0
1637094600000,59663.36000000,59723.85000000,59219.83000000,59346.54000000,746.04516000,1637095499999,44353725.21323750,28859,337.22906000,20047775.96681350,0
